ingredient_rawmaterial_id,ingredient_id,raw_material_type_id
73824,349,94
73825,224,117
73826,163,113
73827,159,164
73828,216,169
73829,386,139
73830,109,14
73831,333,66
73832,321,19
73833,163,45
73834,142,118
73835,289,139
73836,262,170
73837,242,161
73838,360,195
73839,375,192
73840,132,69
73841,212,184
73842,305,113
73843,150,31
73844,168,84
73845,100,179
73846,267,166
73847,141,95
73848,378,164
73849,136,125
73850,274,131
73851,158,185
73852,180,98
73853,249,5
73854,216,154
73855,134,38
73856,183,101
73857,151,154
73858,195,184
73859,135,101
73860,133,102
73861,106,39
73862,242,82
73863,333,147
73864,255,32
73865,265,78
73866,340,49
73867,233,2
73868,325,82
73869,267,111
73870,215,136
73871,320,165
73872,180,66
73873,284,120
73874,210,178
73875,176,48
73876,119,73
73877,368,11
73878,174,110
73879,345,73
73880,231,115
73881,147,93
73882,376,101
73883,137,147
73884,392,69
73885,186,74
73886,373,80
73887,260,104
73888,298,199
73889,184,52
73890,312,12
73891,276,28
73892,297,98
73893,325,155
73894,251,127
73895,310,127
73896,179,113
73897,278,68
73898,118,194
73899,338,56
73900,210,1
73901,214,180
73902,202,46
73903,390,12
73904,219,50
73905,235,68
73906,203,73
73907,232,62
73908,155,197
73909,134,140
73910,253,24
73911,107,94
73912,342,117
73913,126,185
73914,358,68
73915,113,117
73916,258,144
73917,281,57
73918,234,143
73919,255,60
73920,207,141
73921,252,155
73922,101,109
73923,231,74
73924,198,38
73925,327,81
73926,381,197
73927,312,197
73928,129,149
73929,291,79
73930,216,152
73931,201,109
73932,269,80
73933,257,131
73934,177,166
73935,294,110
73936,340,134
73937,329,197
73938,204,117
73939,161,116
73940,218,169
73941,380,158
73942,317,35
73943,165,78
73944,207,51
73945,360,26
73946,172,169
73947,222,133
73948,242,75
73949,128,79
73950,124,8
73951,383,155
73952,167,183
73953,272,102
73954,110,69
73955,386,39
73956,194,1
73957,397,119
73958,386,158
73959,159,101
73960,370,20
73961,306,70
73962,270,107
73963,369,16
73964,130,14
73965,103,170
73966,161,112
73967,190,34
73968,186,109
73969,202,138
73970,289,183
73971,319,8
73972,127,172
73973,305,64
73974,268,40
73975,341,128
73976,346,21
73977,237,23
73978,182,131
73979,360,59
73980,188,5
73981,189,15
73982,261,42
73983,264,93
73984,161,5
73985,263,157
73986,119,26
73987,114,154
73988,200,92
73989,265,61
73990,223,152
73991,187,121
73992,100,32
73993,272,122
73994,237,101
73995,197,90
73996,389,4
73997,253,2
73998,136,83
73999,396,121
74000,387,49
74001,134,44
74002,390,23
74003,126,82
74004,126,159
74005,141,155
74006,332,31
74007,322,76
74008,159,10
74009,133,170
74010,105,107
74011,292,33
74012,161,111
74013,342,79
74014,375,62
74015,178,138
74016,205,78
74017,245,194
74018,205,100
74019,348,60
74020,360,119
74021,380,156
74022,325,115
74023,129,119
74024,184,47
74025,114,106
74026,215,196
74027,223,115
74028,291,34
74029,153,50
74030,376,64
74031,255,155
74032,166,47
74033,302,155
74034,288,116
74035,298,195
74036,111,65
74037,316,198
74038,147,55
74039,212,180
74040,323,58
74041,200,144
74042,171,145
74043,268,101
74044,387,64
74045,202,79
74046,332,196
74047,350,137
74048,147,58
74049,374,131
74050,138,140
74051,343,37
74052,114,97
74053,271,12
74054,103,104
74055,280,151
74056,143,89
74057,235,168
74058,185,16
74059,142,170
74060,182,47
74061,388,43
74062,360,6
74063,171,127
74064,307,10
74065,372,118
74066,189,71
74067,127,75
74068,102,131
74069,282,194
74070,231,169
74071,387,102
74072,220,151
74073,370,140
74074,234,141
74075,178,191
74076,216,89
74077,213,129
74078,114,171
74079,338,98
74080,251,34
74081,206,8
74082,264,42
74083,235,20
74084,190,187
74085,237,196
74086,317,95
74087,151,187
74088,340,15
74089,227,185
74090,164,58
74091,106,80
74092,180,60
74093,203,12
74094,268,143
74095,252,38
74096,134,160
74097,370,38
74098,299,32
74099,230,106
74100,195,5
74101,359,167
74102,139,165
74103,184,162
74104,256,47
74105,180,84
74106,176,134
74107,288,24
74108,139,50
74109,379,170
74110,216,196
74111,380,182
74112,273,38
74113,365,194
74114,290,101
74115,184,98
74116,296,45
74117,242,54
74118,191,79
74119,376,41
74120,114,193
74121,202,176
74122,363,194
74123,328,60
74124,100,56
74125,217,191
74126,388,8
74127,274,23
74128,352,58
74129,303,74
74130,321,174
74131,301,79
74132,310,23
74133,140,164
74134,299,58
74135,265,58
74136,230,58
74137,396,137
74138,371,196
74139,208,8
74140,376,34
74141,380,173
74142,154,15
74143,366,61
74144,170,174
74145,183,185
74146,224,175
74147,146,198
74148,297,22
74149,230,183
74150,257,97
74151,362,73
74152,291,31
74153,172,171
74154,270,144
74155,398,95
74156,386,68
74157,229,193
74158,124,20
74159,145,196
74160,251,183
74161,211,163
74162,102,82
74163,346,195
74164,360,144
74165,299,162
74166,207,185
74167,392,187
74168,106,114
74169,112,2
74170,230,40
74171,221,126
74172,115,18
74173,396,32
74174,192,19
74175,110,39
74176,392,97
74177,341,37
74178,397,149
74179,145,177
74180,363,39
74181,301,41
74182,299,101
74183,293,44
74184,326,192
74185,397,58
74186,185,75
74187,322,105
74188,130,168
74189,249,93
74190,332,129
74191,346,138
74192,169,168
74193,258,41
74194,113,156
74195,212,85
74196,235,160
74197,186,105
74198,332,17
74199,307,192
74200,220,188
74201,203,192
74202,285,186
74203,267,59
74204,184,74
74205,124,76
74206,127,81
74207,391,123
74208,125,24
74209,329,37
74210,284,185
74211,221,11
74212,188,119
74213,383,132
74214,325,106
74215,306,138
74216,312,4
74217,158,134
74218,176,147
74219,310,41
74220,120,51
74221,284,73
74222,156,72
74223,167,76
74224,329,180
74225,252,84
74226,263,83
74227,331,142
74228,245,1
74229,304,16
74230,184,131
74231,344,159
74232,332,107
74233,141,106
74234,201,146
74235,191,103
74236,107,57
74237,242,200
74238,173,184
74239,253,74
74240,312,138
74241,369,17
74242,182,155
74243,279,19
74244,263,184
74245,348,184
74246,384,49
74247,147,146
74248,179,93
74249,117,55
74250,239,74
74251,336,200
74252,229,14
74253,138,78
74254,181,200
74255,274,136
74256,370,53
74257,225,67
74258,301,111
74259,335,166
74260,221,64
74261,377,24
74262,349,199
74263,126,81
74264,391,101
74265,130,34
74266,348,167
74267,211,49
74268,249,40
74269,252,5
74270,292,90
74271,225,67
74272,257,168
74273,300,195
74274,368,3
74275,158,34
74276,200,103
74277,357,180
74278,355,98
74279,250,165
74280,380,112
74281,372,173
74282,227,150
74283,207,126
74284,195,113
74285,280,187
74286,302,154
74287,126,47
74288,262,152
74289,222,174
74290,271,194
74291,272,20
74292,235,56
74293,353,200
74294,273,132
74295,197,197
74296,175,83
74297,154,197
74298,283,90
74299,292,138
74300,152,126
74301,157,147
74302,142,84
74303,141,95
74304,280,74
74305,370,121
74306,207,128
74307,153,96
74308,303,31
74309,393,145
74310,345,92
74311,105,3
74312,328,112
74313,186,119
74314,234,191
74315,143,194
74316,284,59
74317,168,49
74318,146,165
74319,155,80
74320,316,144
74321,101,182
74322,326,138
74323,154,105
74324,183,39
74325,340,49
74326,382,51
74327,106,116
74328,330,172
74329,270,86
74330,395,66
74331,335,122
74332,106,60
74333,289,105
74334,333,17
74335,234,61
74336,149,95
74337,303,131
74338,369,3
74339,118,44
74340,208,70
74341,339,54
74342,112,71
74343,258,51
74344,242,91
74345,114,158
74346,158,31
74347,220,109
74348,246,13
74349,188,79
74350,371,114
74351,369,20
74352,309,171
74353,248,147
74354,109,127
74355,386,36
74356,129,150
74357,154,187
74358,343,4
74359,259,181
74360,331,153
74361,284,179
74362,111,40
74363,319,32
74364,205,10
74365,312,152
74366,308,143
74367,189,23
74368,308,16
74369,159,27
74370,232,91
74371,260,142
74372,279,28
74373,189,52
74374,127,197
74375,112,118
74376,117,26
74377,379,193
74378,101,139
74379,182,150
74380,299,47
74381,202,159
74382,216,97
74383,108,130
74384,283,2
74385,114,61
74386,243,51
74387,338,38
74388,302,68
74389,112,190
74390,144,150
74391,173,130
74392,346,178
74393,186,140
74394,270,148
74395,280,13
74396,399,55
74397,122,199
74398,215,62
74399,353,187
74400,174,36
74401,231,102
74402,207,185
74403,355,48
74404,321,178
74405,242,27
74406,170,108
74407,295,28
74408,395,172
74409,346,49
74410,305,190
74411,158,47
74412,366,168
74413,320,166
74414,361,18
74415,308,195
74416,252,132
74417,291,11
74418,342,132
74419,220,159
74420,124,170
74421,204,56
74422,389,18
74423,361,24
74424,175,134
74425,234,75
74426,154,117
74427,369,80
74428,223,100
74429,216,48
74430,315,47
74431,162,137
74432,201,165
74433,329,103
74434,370,101
74435,384,200
74436,352,64
74437,186,58
74438,326,108
74439,147,76
74440,307,154
74441,328,158
74442,293,6
74443,386,197
74444,175,153
74445,213,103
74446,163,172
74447,146,119
74448,302,154
74449,175,118
74450,369,2
74451,351,182
74452,385,112
74453,324,36
74454,211,7
74455,206,138
74456,190,190
74457,118,150
74458,382,92
74459,357,170
74460,366,81
74461,128,200
74462,178,66
74463,388,114
74464,203,64
74465,251,20
74466,321,94
74467,113,119
74468,294,102
74469,282,18
74470,297,55
74471,300,103
74472,118,92
74473,209,103
74474,257,12
74475,220,171
74476,178,145
74477,265,192
74478,240,167
74479,220,86
74480,343,92
74481,278,69
74482,273,198
74483,375,108
74484,136,157
74485,359,56
74486,180,70
74487,367,110
74488,295,81
74489,225,21
74490,119,161
74491,317,67
74492,386,53
74493,232,138
74494,177,167
74495,331,54
74496,234,16
74497,244,126
74498,232,69
74499,159,180
74500,318,59
74501,356,91
74502,332,67
74503,343,28
74504,194,17
74505,350,189
74506,342,87
74507,231,151
74508,128,17
74509,168,34
74510,334,85
74511,328,87
74512,178,89
74513,160,177
74514,180,152
74515,160,161
74516,248,98
74517,345,77
74518,242,47
74519,194,13
74520,390,128
74521,167,89
74522,147,3
74523,102,138
74524,248,129
74525,378,164
74526,197,37
74527,295,196
74528,340,91
74529,396,100
74530,232,186
74531,351,24
74532,212,71
74533,370,156
74534,260,136
74535,138,92
74536,332,74
74537,389,119
74538,102,48
74539,319,65
74540,211,49
74541,339,180
74542,111,171
74543,317,2
74544,171,170
74545,358,90
74546,195,183
74547,270,132
74548,127,95
74549,334,155
74550,307,9
74551,394,174
74552,212,99
74553,332,42
74554,251,98
74555,365,136
74556,121,180
74557,136,198
74558,253,165
74559,248,53
74560,220,145
74561,379,31
74562,231,132
74563,248,162
74564,144,12
74565,134,22
74566,340,119
74567,395,23
74568,245,119
74569,236,174
74570,355,38
74571,260,50
74572,365,152
74573,336,167
74574,161,76
74575,134,161
74576,310,6
74577,202,23
74578,223,44
74579,105,54
74580,148,75
74581,122,105
74582,113,77
74583,220,122
74584,219,1
74585,181,128
74586,304,88
74587,296,100
74588,179,15
74589,361,2
74590,177,14
74591,335,41
74592,247,12
74593,253,22
74594,335,4
74595,302,12
74596,214,120
74597,106,40
74598,176,72
74599,273,100
74600,104,183
74601,286,66
74602,279,75
74603,182,106
74604,176,127
74605,312,154
74606,263,14
74607,210,138
74608,187,94
74609,174,153
74610,290,143
74611,298,87
74612,140,103
74613,193,151
74614,291,195
74615,118,136
74616,257,123
74617,272,90
74618,389,19
74619,173,136
74620,284,194
74621,297,189
74622,321,73
74623,102,71
74624,251,113
74625,202,19
74626,334,65
74627,337,171
74628,390,99
74629,121,115
74630,292,106
74631,280,92
74632,316,3
74633,395,58
74634,372,164
74635,193,41
74636,370,125
74637,104,143
74638,309,42
74639,174,141
74640,234,106
74641,133,15
74642,354,119
74643,167,62
74644,249,50
74645,268,167
74646,289,58
74647,397,10
74648,173,1
74649,243,160
74650,305,76
74651,275,97
74652,311,132
74653,133,186
74654,257,93
74655,391,56
74656,169,195
74657,302,139
74658,306,44
74659,389,42
74660,277,175
74661,115,191
74662,268,6
74663,384,102
74664,343,114
74665,263,175
74666,233,124
74667,278,94
74668,146,115
74669,307,35
74670,211,31
74671,123,195
74672,184,89
74673,163,171
74674,186,85
74675,150,84
74676,109,189
74677,381,39
74678,127,27
74679,194,85
74680,103,178
74681,397,164
74682,262,194
74683,110,138
74684,240,150
74685,167,111
74686,153,68
74687,389,27
74688,310,152
74689,278,73
74690,166,165
74691,262,63
74692,385,65
74693,300,139
74694,140,116
74695,161,27
74696,136,197
74697,291,9
74698,206,177
74699,295,9
74700,224,121
74701,137,177
74702,229,70
74703,301,188
74704,335,140
74705,116,186
74706,306,32
74707,174,152
74708,258,88
74709,198,135
74710,202,21
74711,160,132
74712,107,199
74713,365,140
74714,267,182
74715,146,121
74716,283,40
74717,100,157
74718,261,148
74719,284,17
74720,216,185
74721,304,187
74722,350,27
74723,140,19
74724,176,12
74725,288,64
74726,264,123
74727,319,179
74728,200,196
74729,181,55
74730,219,196
74731,366,84
74732,177,22
74733,130,151
74734,116,71
74735,357,31
74736,325,83
74737,188,79
74738,102,50
74739,319,51
74740,350,34
74741,318,153
74742,348,9
74743,367,61
74744,134,56
74745,277,168
74746,345,95
74747,271,134
74748,380,97
74749,269,107
74750,306,85
74751,164,106
74752,209,165
74753,238,106
74754,203,159
74755,372,149
74756,353,126
74757,148,173
74758,141,68
74759,166,69
74760,233,150
74761,327,26
74762,308,20
74763,186,13
74764,383,67
74765,346,78
74766,310,193
74767,182,141
74768,281,157
74769,287,160
74770,127,88
74771,217,85
74772,344,4
74773,121,154
74774,175,39
74775,158,33
74776,194,44
74777,180,121
74778,286,38
74779,201,91
74780,256,162
74781,313,130
74782,202,40
74783,381,69
74784,332,197
74785,243,189
74786,111,121
74787,301,126
74788,128,144
74789,314,4
74790,398,15
74791,119,2
74792,280,76
74793,339,42
74794,194,130
74795,330,116
74796,191,88
74797,169,149
74798,269,173
74799,151,174
74800,315,139
74801,382,109
74802,351,125
74803,176,189
74804,284,101
74805,387,37
74806,309,182
74807,236,87
74808,128,131
74809,147,15
74810,355,67
74811,101,62
74812,301,170
74813,340,82
74814,223,141
74815,276,147
74816,309,73
74817,287,77
74818,383,32
74819,286,141
74820,241,49
74821,308,66
74822,250,123
74823,141,186
74824,202,134
74825,299,46
74826,163,190
74827,105,163
74828,102,44
74829,248,197
74830,228,123
74831,198,121
74832,147,92
74833,147,200
74834,384,47
74835,116,100
74836,170,62
74837,376,200
74838,156,103
74839,282,32
74840,217,151
74841,120,177
74842,369,158
74843,381,191
74844,337,130
74845,306,162
74846,184,107
74847,267,188
74848,324,56
74849,358,10
74850,260,5
74851,297,60
74852,256,162
74853,176,50
74854,107,105
74855,327,108
74856,282,75
74857,166,118
74858,277,135
74859,272,159
74860,299,168
74861,225,149
74862,203,34
74863,306,71
74864,181,161
74865,184,39
74866,196,126
74867,322,185
74868,210,119
74869,273,92
74870,155,178
74871,169,51
74872,180,142
74873,236,184
74874,211,142
74875,243,31
74876,187,138
74877,115,51
74878,241,99
74879,260,71
74880,150,107
74881,228,91
74882,305,143
74883,317,176
74884,349,19
74885,288,194
74886,392,112
74887,267,161
74888,391,188
74889,264,92
74890,187,102
74891,324,59
74892,113,76
74893,142,135
74894,194,59
74895,124,144
74896,394,162
74897,248,122
74898,321,147
74899,188,141
74900,216,72
74901,280,96
74902,130,182
74903,370,10
74904,345,56
74905,260,148
74906,353,51
74907,142,54
74908,155,33
74909,375,44
74910,346,13
74911,202,29
74912,245,98
74913,342,25
74914,106,199
74915,354,4
74916,176,43
74917,291,106
74918,241,169
74919,204,145
74920,359,24
74921,205,166
74922,201,42
74923,241,77
74924,126,39
74925,102,152
74926,393,181
74927,234,11
74928,344,38
74929,383,2
74930,250,150
74931,208,104
74932,385,32
74933,151,197
74934,265,196
74935,323,90
74936,380,39
74937,119,180
74938,331,118
74939,114,171
74940,329,144
74941,118,55
74942,279,48
74943,216,110
74944,123,4
74945,110,163
74946,179,197
74947,229,150
74948,198,11
74949,294,68
74950,247,196
74951,274,171
74952,221,64
74953,397,100
74954,235,68
74955,272,70
74956,357,73
74957,349,107
74958,220,169
74959,133,113
74960,289,22
74961,333,7
74962,307,183
74963,201,105
74964,112,71
74965,152,59
74966,269,3
74967,330,134
74968,193,152
74969,117,105
74970,197,55
74971,163,135
74972,333,111
74973,133,73
74974,272,133
74975,336,105
74976,262,9
74977,374,18
74978,196,24
74979,304,174
74980,214,82
74981,143,30
74982,364,104
74983,190,88
74984,310,20
74985,153,168
74986,205,44
74987,388,125
74988,143,36
74989,251,150
74990,156,87
74991,134,161
74992,155,82
74993,198,96
74994,172,13
74995,355,73
74996,148,143
74997,225,153
74998,248,29
74999,146,28
75000,184,182
75001,394,43
75002,227,126
75003,313,106
75004,255,5
75005,206,157
75006,358,67
75007,366,198
75008,352,155
75009,269,126
75010,373,169
75011,200,102
75012,316,153
75013,275,40
75014,353,198
75015,254,15
75016,272,171
75017,219,63
75018,199,9
75019,332,19
75020,154,182
75021,156,98
75022,103,54
75023,116,108
75024,140,49
75025,322,150
75026,330,65
75027,194,160
75028,199,46
75029,369,64
75030,380,63
75031,295,45
75032,169,191
75033,218,105
75034,137,50
75035,169,3
75036,275,91
75037,287,153
75038,187,19
75039,284,167
75040,336,32
75041,162,190
75042,266,184
75043,354,196
75044,239,104
75045,179,59
75046,147,197
75047,272,137
75048,144,158
75049,257,28
75050,197,148
75051,286,79
75052,287,47
75053,304,134
75054,199,95
75055,302,146
75056,211,84
75057,378,41
75058,323,106
75059,250,61
75060,300,68
75061,224,199
75062,159,76
75063,397,48
75064,305,140
75065,373,52
75066,168,148
75067,289,35
75068,362,56
75069,303,13
75070,241,197
75071,223,2
75072,370,48
75073,303,179
75074,128,12
75075,397,48
75076,205,70
75077,109,167
75078,217,166
75079,282,110
75080,147,124
75081,346,189
75082,264,181
75083,265,67
75084,227,25
75085,304,115
75086,239,170
75087,138,2
75088,268,90
75089,212,168
75090,264,1
75091,295,129
75092,131,194
75093,390,55
75094,307,9
75095,396,46
75096,343,76
75097,163,155
75098,134,123
75099,335,74
75100,335,149
75101,286,51
75102,167,120
75103,368,39
75104,298,149
75105,228,125
75106,241,22
75107,201,131
75108,238,84
75109,187,155
75110,227,153
75111,298,141
75112,120,191
75113,242,115
75114,298,59
75115,193,117
75116,145,170
75117,266,96
75118,126,190
75119,243,93
75120,136,100
75121,230,84
75122,322,30
75123,186,60
75124,377,16
75125,228,168
75126,187,169
75127,316,183
75128,274,176
75129,133,135
75130,377,88
75131,253,119
75132,129,146
75133,132,120
75134,281,61
75135,349,152
75136,136,61
75137,231,11
75138,395,45
75139,274,61
75140,280,114
75141,136,8
75142,309,197
75143,367,15
75144,106,180
75145,213,165
75146,353,39
75147,275,189
75148,189,2
75149,120,55
75150,119,92
75151,161,59
75152,237,10
75153,251,165
75154,160,8
75155,277,133
75156,372,101
75157,304,97
75158,187,98
75159,218,170
75160,364,56
75161,145,8
75162,336,3
75163,257,187
75164,390,94
75165,149,159
75166,175,100
75167,356,154
75168,325,32
75169,301,38
75170,241,2
75171,240,22
75172,240,71
75173,200,70
